id,dapp_name,dapp_slug,dapp_category,date,round_name,round,amount,chains,sector,category,category_group,source,lead_investors,other_investors,valuation,defillama_id,created_at
172,Pendle,pendle,defi,2023-08-23,Pendle Finance,,0,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,https://twitter.com/BinanceLabs/status/1694333672738979868,Binance Labs,,,382,2025-09-05 19:28:59.083519
39,Pendle,pendle,defi,2023-08-23,Pendle Finance,,0,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,https://twitter.com/BinanceLabs/status/1694333672738979868,Binance Labs,,,382,2025-07-28 16:29:08.450560
247,Pendle,pendle,defi,2023-08-23,Pendle Finance,,0,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,https://twitter.com/BinanceLabs/status/1694333672738979868,Binance Labs,,,382,2025-09-10 11:32:57.718775
104,Pendle,pendle,defi,2023-08-23,Pendle Finance,,0,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,https://twitter.com/BinanceLabs/status/1694333672738979868,Binance Labs,,,382,2025-08-18 15:41:34.486663
516,Pendle,pendle,defi,2023-08-23,Pendle Finance,,0,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,https://twitter.com/BinanceLabs/status/1694333672738979868,Binance Labs,,,382,2025-11-24 20:09:23.964054
324,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-09-10 13:21:23.545758
440,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-09-22 10:10:27.870083
174,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-09-05 19:28:59.083519
106,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-08-18 15:41:34.486663
518,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-11-24 20:09:23.964054
41,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-07-28 16:29:08.450560
249,Pendle,pendle,defi,2021-05-04,Pendle Finance,Seed,3.7,"Ethereum, Avalanche",Pendle Finance is a decentralized finance protocol that allows users to tokenize and sell future yields.,DeFi,DeFi & CeFi,,,"AllianceDAO, Bitlink Capital, Bitscale Capital, CMS Holdings, Crypto.com Capital, D1 Ventures, Fisher8 Capital, Genesis Block Ventures, Harvest Finance, HashKey, imToken Ventures, LedgerPrime, Lemniscap, Mechanism Capital, Origin Capital, Parataxis Capital, Signum Capital, Sora Ventures",,382,2025-09-10 11:32:57.718775
559,Polymarket,polymarket,gambling,2025-10-07,Polymarket,Strategic,2000.0,Polygon,"Polymarket is an information markets platform that lets you trade on the world’s most highly-debated topics (e.g. coronavirus, politics, current events, etc). On Polymarket, you build a portfolio based on your forecasts and earn a return if you are right.",Betting,,https://x.com/Polymarket/status/1975528768039985449,Intercontinental Exchange,,9000.0,711,2025-11-24 20:09:23.964054
556,Polymarket,polymarket,gambling,2025-10-07,Polymarket,,150.0,Polygon,"Polymarket is an information markets platform that lets you trade on the world’s most highly-debated topics (e.g. coronavirus, politics, current events, etc). On Polymarket, you build a portfolio based on your forecasts and earn a return if you are right.",Betting,,https://x.com/shayne_coplan/status/1975567505834840503,Founders Fund,"Ribbit Capital, Valor Capital Group, Point72 Ventures, SV Angel, 1789, 1Confirmation, Blockchain Capital, Coinbase Ventures, Dragonfly Capital",1200.0,711,2025-11-24 20:09:23.964054
557,Polymarket,polymarket,gambling,2024-11-01,Polymarket,,55.0,Polygon,"Polymarket is an information markets platform that lets you trade on the world’s most highly-debated topics (e.g. coronavirus, politics, current events, etc). On Polymarket, you build a portfolio based on your forecasts and earn a return if you are right.",Betting,,https://x.com/shayne_coplan/status/1975567505834840503,Blockchain Capital,"Founders Fund, 1789, 1Confirmation, Abstract Ventures, Coinbase Ventures, Dragonfly Capital, ParaFi Capital, SV Angel",350.0,711,2025-11-24 20:09:23.964054
480,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-09-22 10:10:27.870083
79,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-07-28 16:29:08.450560
144,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-08-18 15:41:34.486663
363,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-09-10 13:21:23.545758
561,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-11-24 20:09:23.964054
213,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-09-05 19:28:59.083519
288,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series B,45.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://x.com/shayne_coplan/status/1790404888347779503,Founders Fund,"1Confirmation, ParaFi Capital, Vitalik Buterin, Dragonfly Capital",,711,2025-09-10 11:32:57.718775
362,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-09-10 13:21:23.545758
287,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-09-10 11:32:57.718775
143,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-08-18 15:41:34.486663
78,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-07-28 16:29:08.450560
560,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-11-24 20:09:23.964054
212,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-09-05 19:28:59.083519
479,Polymarket,polymarket,gambling,2024-05-14,Polymarket,Series A,25.0,"Ethereum, Polygon",Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,https://www.coindesk.com/business/2024/05/14/peter-thiels-founders-fund-vitalik-buterin-back-45m-investment-in-polymarket,General Catalyst,,,711,2025-09-22 10:10:27.870083
142,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-08-18 15:41:34.486663
361,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-09-10 13:21:23.545758
286,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-09-10 11:32:57.718775
77,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-07-28 16:29:08.450560
558,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-11-24 20:09:23.964054
211,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-09-05 19:28:59.083519
478,Polymarket,polymarket,gambling,2020-10-19,Polymarket,Seed,4.0,Polygon,Polymarket is a platform for speculators to wager on the world's most hotly contested topics.,DeFi,DeFi & CeFi,,,"1Confirmation, Balaji Srinivasan, Calvin Liu, Electric Feel Ventures, Jack Herrick, Josh Hannah, Kain Warwick, Kal Vepuri, Marc Bhargava, Meltem Demirors, Naval Ravikant, New Form Capital, ParaFi Capital, Polychain Capital, Robert Leshner, Robot Ventures, Stani Kulechov",,711,2025-09-22 10:10:27.870083
210,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-09-05 19:28:59.083519
76,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-07-28 16:29:08.450560
285,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-09-10 11:32:57.718775
360,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-09-10 13:21:23.545758
141,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-08-18 15:41:34.486663
477,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-09-22 10:10:27.870083
555,Rarible,rarible,marketplaces,2021-06-23,Rarible,Series A,14.2,Ethereum,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"01 Advisors, 6th Man Ventures, CoinFund, Venrock",,2504,2025-11-24 20:09:23.964054
75,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-07-28 16:29:08.450560
209,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-09-05 19:28:59.083519
554,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-11-24 20:09:23.964054
359,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-09-10 13:21:23.545758
476,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-09-22 10:10:27.870083
284,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-09-10 11:32:57.718775
140,Rarible,rarible,marketplaces,2021-02-03,Rarible,Seed,1.75,,Rarible is an operator of a community-owned NFT marketplace that allows users to buy and auction off digital collectibles.,NFT,"NFT, Gaming & Metaverse",,,"1kx, Coinbase Ventures, CoinFund, ParaFi Capital",,2504,2025-08-18 15:41:34.486663
